,Unnamed: 0,CPI,CPI_imputed,Date,Dept,Fuel_Price,IsHoliday,Promotion1,Promotion1_imputed,Promotion2,Promotion2_imputed,Promotion3,Promotion3_imputed,Promotion4,Promotion4_imputed,Promotion5,Promotion5_imputed,Size (sq ft),Store,Temperature,Type,Unemployment,Weekly_Sales,Weekly_Sales to be predicted,Weekly_Sales_imputed
49339,32477,0.0,0.0,2013-06-14,11,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0.0,0,0.0,0.0,0,587.1126619684487
65528,48666,0.0,0.0,2013-05-03,10,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,0.0,0,0.0,0.0,0,937.8707522232353
11500,13430,220.94772450000002,213.74612196791,2011-12-23,55,3.112,False,2143.54,1869.08916463492,55.54,-2322.6751895942602,1417.2,-4377.344216039671,23.41,617.703765598062,5336.5,3589.70116165122,202505,6,49.45,A,6.551,60351.69,0,-2481.095251201409
55897,39035,0.0,0.0,2012-11-23,41,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0.0,0,0.0,0.0,0,-533.5458060672127
30831,13969,0.0,0.0,2013-01-25,19,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0,0.0,0.0,0,1524.8663348463879
20890,4028,0.0,0.0,2012-11-09,34,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0,0.0,0.0,0,826.29585563624
37213,20351,0.0,0.0,2013-07-12,44,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0,0.0,0.0,0,-327.45007304778846
19442,2580,0.0,0.0,2013-03-08,94,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0,341.0949244962899
54052,37190,0.0,0.0,2013-01-25,85,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0,0.0,0.0,0,-384.7103719909983
2509,12106,189.4882603,181.42497686012402,2010-07-02,8,2.728,False,0.0,171.691520431794,0.0,947.048708207951,0.0,41.6407023574667,0.0,-153.578238885706,0.0,211.76193493252498,203007,32,74.74,A,9.017000000000001,23545.36,0,14014.754507123751
65137,48275,0.0,0.0,2013-05-31,98,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0.0,0,0.0,0.0,0,1178.8304104904605
9392,13353,194.25006340000002,171.021518727614,2011-08-19,67,3.4989999999999997,False,0.0,-306.827227439674,0.0,-288.131634898238,0.0,-1895.93435604029,0.0,205.131182170924,0.0,242.71530615081798,70713,7,56.06,B,8.622,3583.79,0,37329.25517152307
34062,17200,0.0,0.0,2013-02-01,31,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0,0.0,0.0,0,973.7876364881549
5133,10259,126.73133329999999,154.696525480674,2010-12-03,92,3.0410000000000004,False,0.0,-41.5053248333761,0.0,-492.865821854032,0.0,-810.845299461027,0.0,38.989668958493205,0.0,363.478698118619,126512,10,51.17,B,9.003,53719.98,0,48005.093598345884
35522,18660,0.0,0.0,2013-03-01,96,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0,0.0,0.0,0,347.05092580784685
36694,19832,0.0,0.0,2013-04-19,29,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0,0.0,0.0,0,876.0497841629326
11089,9175,140.4217857,142.14956574014,2011-11-25,25,3.492,True,1333.24,472.661258605732,0.0,-2205.40333755237,58563.24,37642.898270887,20.97,479.846654810986,6386.86,1699.9260656363401,103681,35,47.88,B,8.745,16436.06,0,8579.17495984237
36017,19155,0.0,0.0,2012-12-07,11,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0,0.0,0.0,0,1604.2839922479925
33591,16729,0.0,0.0,2013-02-08,18,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0,0.0,0.0,0,1631.7513648908775
57799,40937,0.0,0.0,2013-03-08,18,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0.0,0,0.0,0.0,0,1005.2407497050426
7812,13620,186.0719231,139.095770823749,2011-05-13,4,4.066,False,0.0,-803.013990333626,0.0,-249.317222704961,0.0,-83.9319204104427,0.0,-215.47626203626598,0.0,170.88345896042298,118221,45,60.38,B,8.521,23256.23,0,26303.785901982203
35761,18899,0.0,0.0,2013-04-05,4,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0,0.0,0.0,0,1459.9963075463293
40538,23676,0.0,0.0,2012-11-16,90,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0,0,0.0,0.0,0,147.55718122704593
41532,24670,0.0,0.0,2012-12-14,22,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0,0.0,0.0,0,794.0417183817895
24888,8026,0.0,0.0,2013-04-26,97,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0,0.0,0.0,0,328.9632862499734
40711,23849,0.0,0.0,2012-11-23,96,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0,0,0.0,0.0,0,282.8914843475618
1046,8559,126.60348390000001,150.175169412639,2010-04-02,34,3.0860000000000003,False,0.0,-23.772923055630102,0.0,121.251752812112,0.0,-962.160480272722,0.0,-77.99065981452401,0.0,249.70882671273603,112238,12,59.84,B,14.099,20614.29,0,18628.638428776034
62058,45196,0.0,0.0,2012-12-21,85,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0.0,0,0.0,0.0,0,-254.11761438315352
64314,47452,0.0,0.0,2013-05-31,58,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0.0,0,0.0,0.0,0,-871.9461625812091
44539,27677,0.0,0.0,2013-06-14,27,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.0,0,0.0,0.0,0,466.5973035428474
21427,4565,0.0,0.0,2013-05-10,54,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0,0.0,0.0,0,53.83736883217989
58403,41541,0.0,0.0,2013-01-18,34,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0.0,0,0.0,0.0,0,-102.7951298677317
39714,22852,0.0,0.0,2013-07-19,38,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0,0,0.0,0.0,0,458.81961853296207
63675,46813,0.0,0.0,2013-03-01,33,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0.0,0,0.0,0.0,0,140.8195354917384
11799,6490,223.43324080000002,204.41471807829498,2012-01-06,19,3.157,False,3597.08,6422.27343969786,6203.76,2684.48657382428,11.2,-318.150929456317,3743.55,1010.17048215673,1912.75,3259.4093426980894,125833,9,47.54,B,5.667000000000001,715.99,0,8579.17495984237
44481,27619,0.0,0.0,2013-02-01,26,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.0,0,0.0,0.0,0,524.9945398296954
55348,38486,0.0,0.0,2012-11-09,25,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0.0,0,0.0,0.0,0,465.20197134838327
24434,7572,0.0,0.0,2013-03-01,79,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0,0.0,0.0,0,91.93768958658575
13236,2332,130.96709679999998,117.87909769319201,2012-03-30,91,4.294,False,11704.17,6466.91480277152,57.61,735.784545775726,11.85,275.193277701821,1537.38,2057.18972407696,2536.67,6895.69153893273,206302,28,64.36,A,12.187000000000001,46348.32,0,41505.46827987717
23430,6568,0.0,0.0,2013-04-05,27,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0,0.0,0.0,0,601.944526405905
16365,9782,222.61643289999998,192.65039257379,2012-09-28,81,3.6660000000000004,False,7106.05,5293.28677334844,1.91,785.6083132948911,1.65,502.83412085515505,1549.1,2952.61684877352,3946.03,3366.82167356587,202307,2,79.45,A,6.565,28829.75,0,25796.55357987364
35031,18169,0.0,0.0,2013-06-21,79,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0,0.0,0.0,0,-36.41349269033708
43650,26788,0.0,0.0,2013-06-28,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.0,0,0.0,0.0,0,1666.7380276928207
33784,16922,0.0,0.0,2012-12-28,24,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0,0.0,0.0,0,1177.1056248611917
36113,19251,0.0,0.0,2013-04-12,13,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0,0.0,0.0,0,1645.5108906974024
62003,45141,0.0,0.0,2013-05-31,82,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0.0,0,0.0,0.0,0,-316.8946433915153
1734,10649,209.118536,154.57784353098998,2010-05-14,21,2.8539999999999996,False,0.0,327.479977190937,0.0,646.907190611232,0.0,-507.812587500632,0.0,92.25511635936769,0.0,345.613509561762,39910,37,77.53,C,8.464,2098.52,0,4900.227803452062
24594,7732,0.0,0.0,2013-04-26,85,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0,0.0,0.0,0,227.27199270710162
27104,10242,0.0,0.0,2013-07-26,79,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0,0.0,0.0,0,59.86442872771386
42146,25284,0.0,0.0,2013-07-05,37,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0,0.0,0.0,0,332.01234548972934
1262,14725,189.6628845,167.389724089783,2010-04-16,71,2.765,False,0.0,382.21595363026,0.0,603.252207213244,0.0,44.6707804654614,0.0,4.54329248796353,0.0,163.984845800401,70713,7,41.89,B,8.963,2351.12,0,4889.786632768889
32544,15682,0.0,0.0,2013-01-11,87,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0,0.0,0.0,0,176.12919185721512
25002,8140,0.0,0.0,2013-01-04,3,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0,0.0,0.0,0,1281.3937866548722
51956,35094,0.0,0.0,2012-12-28,6,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0,0.0,0.0,0,1125.6979692892078
53143,36281,0.0,0.0,2013-06-28,38,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0,0.0,0.0,0,-282.13407608404486
43207,26345,0.0,0.0,2013-07-05,87,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0,0.0,0.0,0,47.79738919410465
17389,527,0.0,0.0,2013-03-22,14,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0,1537.2434482009894
61998,45136,0.0,0.0,2013-04-26,82,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0.0,0,0.0,0.0,0,-316.8946433915153
38513,21651,0.0,0.0,2013-07-12,5,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0,0,0.0,0.0,0,1556.3775869047113
39513,22651,0.0,0.0,2013-06-07,32,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0,0,0.0,0.0,0,633.0617263167173
4853,13881,126.6072,160.745602960179,2010-11-19,50,2.842,False,0.0,-128.486043618418,0.0,191.51652286152802,0.0,-544.828818505045,0.0,44.858946330478794,0.0,-38.7343517155759,219622,13,42.0,A,7.795,1042.0,0,9793.62470259883
61636,44774,0.0,0.0,2013-02-08,59,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0.0,0,0.0,0.0,0,-797.9870964033198
27658,10796,0.0,0.0,2012-12-21,98,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0,0.0,0.0,0,377.89681112529115
55548,38686,0.0,0.0,2012-12-14,30,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0.0,0,0.0,0.0,0,166.27142829817421
44071,27209,0.0,0.0,2013-05-03,14,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.0,0,0.0,0.0,0,946.0231097668197
44895,28033,0.0,0.0,2013-07-19,36,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.0,0,0.0,0.0,0,205.2179921890379
48577,31715,0.0,0.0,2012-11-30,87,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.0,0,0.0,0.0,0,-16.349132523639128
18999,2137,0.0,0.0,2012-11-30,79,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0,156.11651066068225
18458,1596,0.0,0.0,2013-02-08,45,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0,-89.14542187280858
23873,7011,0.0,0.0,2013-07-19,40,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0,0.0,0.0,0,1000.8932563398821
43953,27091,0.0,0.0,2013-04-26,11,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.0,0,0.0,0.0,0,1159.9740462513773
61116,44254,0.0,0.0,2013-04-26,36,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0.0,0,0.0,0.0,0,-252.2313319721179
24142,7280,0.0,0.0,2013-03-29,55,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0,0.0,0.0,0,-346.1320207625631
64121,47259,0.0,0.0,2013-04-05,50,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0.0,0,0.0,0.0,0,-350.1306810791075
15001,1036,130.683,125.83562933927799,2012-07-13,23,3.7230000000000003,False,221.83,1701.5070799625698,0.0,-125.423731498165,0.6,-2244.90184637746,0.0,708.630138238477,2405.4,-320.829279483748,39690,33,97.6,A,7.147,6.72,0,3164.2387386903215
30813,13951,0.0,0.0,2013-04-19,18,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0,0.0,0.0,0,1621.493089313055
32786,15924,0.0,0.0,2013-03-08,95,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0,0.0,0.0,0,356.60507541716606
3197,7132,132.63,165.576345313599,2010-08-13,16,2.81,False,0.0,145.746551848085,0.0,-477.346127419666,0.0,-530.0519453789029,0.0,-55.1814753004276,0.0,332.127619692382,120653,18,74.19,B,9.342,14949.4,0,18076.93150793673
48042,31180,0.0,0.0,2013-02-15,56,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.0,0,0.0,0.0,0,-939.1740428950616
19372,2510,0.0,0.0,2013-05-03,92,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0,449.3688268639735
6332,9152,191.9178331,147.376547923919,2011-02-18,9,3.051,False,0.0,-116.921024858716,0.0,-3500.7800140386403,0.0,496.658305299619,0.0,-310.995577866134,0.0,106.73157899010201,70713,7,17.3,B,8.818,12425.29,0,20475.344438471635
14361,12111,214.55271319999997,173.01221785060198,2012-06-08,1,3.6889999999999996,False,9024.73,8579.77992217108,207.4,1329.39434303922,64.04,-15.8724605543787,2897.69,2706.87602194459,4748.56,4818.03945745391,128107,25,58.48,B,7.138999999999999,13837.35,0,21020.289489058367
64021,47159,0.0,0.0,2012-11-30,46,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0.0,0,0.0,0.0,0,-483.3849056504678
25538,8676,0.0,0.0,2013-07-26,17,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0,0.0,0.0,0,1697.5645333964535
30870,14008,0.0,0.0,2013-01-25,20,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0,0.0,0.0,0,1428.2137408946378
7384,14955,215.10966569999997,167.948880256572,2011-04-22,93,3.807,False,0.0,-393.837607538937,0.0,-106.7540842194,0.0,235.819955228018,0.0,-276.87584065361096,0.0,560.796710371152,42988,30,70.79,C,7.931,23312.54,0,28603.199690326288
56615,39753,0.0,0.0,2013-05-24,80,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0.0,0,0.0,0.0,0,-252.64476373344132
16242,9395,198.358523,180.87776451461002,2012-09-21,1,3.765,False,7161.18,5948.82786172833,88.82,126.834132144758,3.0,85.19250516336879,1011.45,2024.3825884663602,5347.22,6295.254086050121,203007,32,63.49,A,7.872000000000001,21185.53,0,23336.47148825329
36792,19930,0.0,0.0,2012-12-07,32,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0,0.0,0.0,0,788.9255003354197
40932,24070,0.0,0.0,2013-03-22,5,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0,0.0,0.0,0,1632.1777163947413
12750,5753,137.4238966,138.774088261156,2012-03-02,40,3.827,False,15284.47,16034.6875224629,1338.94,4762.88968584555,0.0,64.0281566138533,14210.79,11843.879150386101,2121.92,2564.81069109017,155083,40,23.79,A,4.261,35668.07,0,8579.17495984237
47277,30415,0.0,0.0,2013-01-25,27,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.0,0,0.0,0.0,0,435.3315265928095
6923,3669,133.9587419,148.3259988531,2011-03-25,11,3.7889999999999997,False,0.0,645.877546086832,0.0,635.939114297373,0.0,-623.540077592393,0.0,-679.2837823451099,0.0,59.5158997803035,203819,24,36.88,A,8.252,10828.21,0,16822.212946388692
41865,25003,0.0,0.0,2013-05-10,30,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0,0.0,0.0,0,535.3238739914955
58340,41478,0.0,0.0,2013-05-03,32,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0.0,0,0.0,0.0,0,16.79646696616328
53101,36239,0.0,0.0,2013-06-07,36,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0,0.0,0.0,0,-162.54247925014988
13069,2577,220.9244858,181.544849223889,2012-03-23,52,3.787,False,4713.76,5189.35425176236,155.09,1198.35229821985,2.38,339.23316595009,534.23,1354.0644299073101,4878.22,5285.1109201392,140167,21,62.96,B,7.057,2642.0,0,8579.17495984237
20156,3294,0.0,0.0,2012-11-30,14,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0,0.0,0.0,0,1639.7228460388828
44223,27361,0.0,0.0,2013-05-17,19,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.0,0,0.0,0.0,0,943.4908402287174
17978,1116,0.0,0.0,2013-06-07,30,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0,340.88174874435754
12130,1424,196.8262786,173.953424578739,2012-01-27,56,3.0380000000000003,False,2464.6,2394.42287115515,2126.51,5862.297287944971,112.01,-1147.6780609046302,129.54,692.3960508738099,817.31,4125.44566194159,196321,41,33.15,A,6.5889999999999995,696.12,0,8914.242830264611
54719,37857,0.0,0.0,2013-05-03,7,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0.0,0,0.0,0.0,0,979.4335639787196
8138,13151,134.85516130000002,144.844163711383,2011-06-03,5,3.9730000000000003,False,0.0,8.98329609874008,0.0,-1015.6256583681699,0.0,-1056.96444225283,0.0,-375.051977437574,0.0,49.0514799490547,152513,26,60.49,A,7.818,13374.68,0,21810.777476578864
15485,10822,142.17056340000002,144.224672223874,2012-08-10,93,3.863,False,5892.89,7958.94546521731,148.66,386.788103353937,14.01,621.596603757724,4147.47,3655.4198046291203,5611.07,3054.3192176792,204184,27,78.44,A,8.238999999999999,57802.87,0,39678.384129166225
57739,40877,0.0,0.0,2013-07-12,16,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0.0,0,0.0,0.0,0,921.9407096697655
48083,31221,0.0,0.0,2013-03-01,58,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.0,0,0.0,0.0,0,-553.7135241742417
62112,45250,0.0,0.0,2013-04-05,87,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0.0,0,0.0,0.0,0,-212.296407776842
28728,11866,0.0,0.0,2013-05-03,28,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,0,0.0,0.0,0,1242.7637564562715
36407,19545,0.0,0.0,2013-01-11,22,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0,0.0,0.0,0,1079.3290133083456
44203,27341,0.0,0.0,2012-12-28,19,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.0,0,0.0,0.0,0,943.4908402287174
56017,39155,0.0,0.0,2012-12-14,46,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0.0,0,0.0,0.0,0,-581.2842547574564
38773,21911,0.0,0.0,2013-04-12,12,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0,0,0.0,0.0,0,1661.5184517061202
30625,13763,0.0,0.0,2013-06-07,12,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0,0.0,0.0,0,1643.2628554952094
17640,778,0.0,0.0,2012-12-07,22,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0.0,0,777.323571533298
21293,4431,0.0,0.0,2012-12-21,48,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0,0.0,0.0,0,62.8165898984098
52402,35540,0.0,0.0,2013-04-26,18,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0,0.0,0.0,0,760.0692553693411
2676,12118,126.1518,171.48232568404302,2010-07-09,87,2.637,False,0.0,30.550688771342696,0.0,705.012256396595,0.0,-521.83456227461,0.0,-154.559086593556,0.0,473.69029518675995,158114,34,75.0,A,9.816,5353.5,0,32281.5117606223
29336,12474,0.0,0.0,2013-01-18,52,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,0,0.0,0.0,0,190.28922968252164
22895,6033,0.0,0.0,2013-04-19,12,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0,0.0,0.0,0,1793.752016616715
36191,19329,0.0,0.0,2013-04-12,16,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0,0.0,0.0,0,1703.7143308461305
39295,22433,0.0,0.0,2012-12-28,27,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.0,0,0.0,0.0,0,778.2731726100865
22442,5580,0.0,0.0,2012-11-02,1,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0,0.0,0.0,0,1228.8104345116267
11009,5748,195.7704,160.185683527892,2011-11-25,45,3.424,True,90.28,-1843.19504362668,126.47,132.03650174901802,34754.69,32802.4690674078,24.64,-114.393617064687,1560.32,1070.42033352865,57197,16,31.39,B,6.232,17.31,0,16811.793174029102
35094,18232,0.0,0.0,2013-03-08,81,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,0,0.0,0.0,0,8.715168006557178
48537,31675,0.0,0.0,2012-11-23,85,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.0,0,0.0,0.0,0,-61.48425309180311
60420,43558,0.0,0.0,2013-05-03,18,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0.0,0,0.0,0.0,0,1082.500810102244
27222,10360,0.0,0.0,2012-11-02,83,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0,0.0,0.0,0,150.08945076514829
37936,21074,0.0,0.0,2013-05-31,85,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0,0.0,0.0,0,66.84754957130735
44535,27673,0.0,0.0,2013-05-17,27,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.0,0,0.0,0.0,0,466.5973035428474
5354,5669,210.1787224,159.50215243114,2010-12-17,1,2.8689999999999998,False,0.0,-276.439572742907,0.0,1760.74969899067,0.0,20.694894259728102,0.0,158.628911036723,0.0,-76.00835503790091,184109,39,55.31,A,8.476,40915.05,0,42589.95469873272
52512,35650,0.0,0.0,2013-05-10,21,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0,0.0,0.0,0,734.2362301579356
53212,36350,0.0,0.0,2013-04-26,41,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,0,0.0,0.0,0,-413.6699748974079
