,Unnamed: 0,Store,Dept,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,Promotion1,Promotion2,Promotion3,Promotion4,Promotion5,CPI,Unemployment,Type,Size (sq ft),Promotion1_imputed,Promotion2_imputed,Promotion3_imputed,Promotion4_imputed,Promotion5_imputed,CPI_imputed,Weekly_Sales_imputed
58453,58453,3,71,2011-11-18,1696.94,False,63.91,3.3080000000000003,1383.53,23.27,19.95,865.09,2926.05,221.6432852,7.197,B,37392,3634.176821678677,3051.918344427136,3833.400762987115,500.2656768969202,4220.640296820877,209.16798781652489,8942.567523158734
13837,13837,31,19,2011-07-15,75.33,False,91.05,3.575,0.0,0.0,0.0,0.0,0.0,215.0134426,7.852,A,203750,637.5803360183336,-146.40985980491837,-65.17479329901522,-184.24071459942456,-340.74075197036814,212.7722372061901,22008.96475806861
47684,47684,22,30,2012-06-08,6108.94,False,61.71,3.746,18261.32,142.4,19.79,3041.13,4316.44,142.11580990000004,7.671,B,119557,8186.2285409510205,-4352.644058486578,-159.44632914098818,6421.393136993172,3941.699910315716,181.9753543066052,12723.968300441871
19558,19558,10,12,2011-08-12,8767.01,False,85.61,3.794,0.0,0.0,0.0,0.0,0.0,129.2015806,8.257,B,126512,412.4024901476696,-972.6414589156527,960.7844907895934,-118.47160939543257,224.76776408120534,156.79439921723397,2435.7114991638555
58948,58948,21,20,2010-05-28,6834.19,False,80.94,2.759,0.0,0.0,0.0,0.0,0.0,210.5552301,8.2,B,140167,293.185710377169,974.639478439366,-63.402879111295135,-28.12784029990393,34.248938186707846,176.80890584589366,3447.24634206912
9590,9590,19,54,2011-05-27,128.8,False,63.2,4.134,0.0,0.0,0.0,0.0,0.0,134.7677742,7.657999999999999,A,203819,-160.131048659508,-789.9751531994932,754.9698428313358,-454.3011709668385,-251.6111520122288,131.22952158201915,19904.907344508218
8886,8886,14,74,2012-04-20,22215.76,False,63.13,4.027,32124.49,6870.09,100.15,2213.04,3706.04,190.8138013,8.567,A,200898,12738.231065848562,9903.48889086973,219.31179612408127,7083.963551842377,9010.07830865644,171.61702687261862,14789.390456207184
33115,33115,20,24,2010-03-12,7904.13,False,43.82,2.818,0.0,0.0,0.0,0.0,0.0,204.52505980000004,8.187000000000001,A,203742,308.61176411250744,214.97757075714526,-772.6718197674445,83.08759617361511,47.40240107167006,164.78569095447068,7701.3448647554505
46079,46079,13,36,2011-12-09,3788.75,False,24.82,3.341,5924.71,56.0,577.59,1778.83,20371.02,129.8555333,6.392,A,219622,5655.745139350604,3080.3286244561878,4595.594500008358,2420.948220866961,8965.231799405079,162.25170551828919,5143.302357898585
15040,15040,28,58,2010-10-29,3721.0,False,61.09,3.016,0.0,0.0,0.0,0.0,0.0,126.43641940000002,14.313,A,206302,-52.09296711713886,392.80451935718315,-307.20621393734484,-63.80126445994233,81.93563931702623,149.04973793603128,3440.6758778367566
43504,43504,2,49,2011-06-17,16772.48,False,86.53,3.637,0.0,0.0,0.0,0.0,0.0,214.6513538,7.931,A,202307,300.70015112889087,-322.86185307780937,77.86795973687418,-159.93108184961582,89.28117093041965,205.2094431867498,30074.64363063674
54541,54541,45,90,2010-04-09,21389.43,False,65.45,2.869,0.0,0.0,0.0,0.0,0.0,181.7596377,8.899,B,118221,63.99056504618875,1082.933752409211,306.67817451298464,1.4024409750297764,-908.1725238381359,149.4762516303602,17947.21916902984
53515,53515,32,54,2010-07-30,92.0,False,75.62,2.69,0.0,0.0,0.0,0.0,0.0,189.9368504,9.017,A,203007,108.70101727858446,552.3284754323619,269.20585908747194,-132.53778851745665,341.2588164969997,176.24836553096824,3955.617927575626
82686,82686,32,83,2012-03-09,4044.18,False,39.9,3.286,16322.3,1206.5,4.97,17697.9,4305.36,196.9631599,8.256,A,203007,21058.18268099485,2451.995893544657,277.32494813549414,12741.27459627694,811.5706890470227,184.6507399282468,7798.486462347886
82522,82522,4,67,2012-08-17,9287.79,False,81.41,3.552,2531.63,15.04,5.54,1269.13,3528.9,130.7909677,4.077,A,205863,4442.198406835305,281.6401399627244,-4736.391434200628,1896.2209677973733,2647.472527363558,198.31974663476737,20511.38582898405
1425,1425,5,9,2012-07-20,6763.9,False,81.05,3.3110000000000004,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,B,34875,2311.782109053421,600.8944471732275,-2093.812086601484,104.15199233800264,2086.7073727845113,216.19225951323898,10668.481003244768
74132,74132,36,1,2010-04-16,1512.53,False,66.74,2.769,0.0,0.0,0.0,0.0,0.0,209.2691428,8.464,A,39910,5.122984569792152,1123.6045060552099,453.1756359799614,-79.77264551745793,-13.595439791204624,178.08277028761796,5699.329599644641
52348,52348,5,29,2010-08-06,1673.05,False,86.1,2.627,0.0,0.0,0.0,0.0,0.0,212.0624447,6.496,B,34875,322.27622516175325,817.4405020122987,469.22115772571374,-200.76819608765342,-432.45344015788214,196.3485819734264,1525.7704462743714
3255,3255,10,96,2012-08-31,13496.56,False,86.97,3.886,26218.85,0.0,68.24,12440.51,3544.68,130.8853548,7.17,B,126512,20726.295725148288,58.90466149646113,45.124899005435495,10252.987410174885,4205.170892467431,119.72175598746719,32428.12277267887
80642,80642,13,20,2010-05-07,10327.86,False,44.42,2.948,0.0,0.0,0.0,0.0,0.0,126.2898,8.107000000000001,A,219622,-313.66090485767336,-222.120424220707,-442.35398837351096,-89.99773295208797,157.85704143355431,160.77336995214384,777.0418888709282
79829,79829,26,46,2010-10-01,7793.34,False,57.8,2.717,0.0,0.0,0.0,0.0,0.0,132.7568,8.149,A,152513,-185.5435604806039,377.37952383276695,-437.63849484731514,-14.116294790429265,-346.6571488441034,187.27810284539245,14776.295933181573
22261,22261,3,23,2012-06-22,16263.54,False,82.7,3.346,1843.45,11.2,0.51,421.71,1743.54,225.3068615,6.664,B,37392,3080.431916814212,971.9053509367303,-1832.4337745140976,579.3460874359267,3190.252478205573,211.25765703251042,7243.955113580367
78696,78696,27,52,2010-03-05,1138.85,False,38.07,2.919,0.0,0.0,0.0,0.0,0.0,135.5732602,8.237,A,204184,90.735665667195,-1472.662023200386,-436.2990745071892,-127.5021968246258,21.92604060722488,156.4105910445079,16128.353888313832
42548,42548,4,85,2010-02-26,2780.97,False,41.36,2.59,0.0,0.0,0.0,0.0,0.0,126.5522857,8.623,A,205863,-164.92315952303034,-1867.7574093500045,849.4264991459534,62.18872823107881,79.49415895714651,195.2999858903537,9690.123660791593
8757,8757,11,80,2010-03-12,13182.64,False,64.1,2.667,0.0,0.0,0.0,0.0,0.0,214.7027646,7.3679999999999986,A,207499,-142.8377790215809,1384.4987888766407,867.043415204632,42.31580978717875,606.2673989905393,196.76415319479545,2254.5405702607277
80115,80115,23,74,2012-04-06,33113.3,False,37.43,3.957,8261.41,0.0,60.0,3647.54,3494.82,137.79709680000002,4.125,B,114533,9087.133808146153,3337.3721217951647,-157.2022758363109,1513.86100459339,3032.9964369754994,142.77404763020704,10437.691741000692
42557,42557,15,2,2010-07-30,29895.76,False,72.04,2.932,0.0,0.0,0.0,0.0,0.0,132.5983871,8.099,B,123737,199.14053468054908,-592.9042934180497,-703.8830180138465,-75.28594726815322,90.46475159850617,138.75966324347394,16364.508438239136
76360,76360,7,38,2012-05-04,30898.02,False,45.38,3.903,6018.32,0.0,69.97,1590.01,1521.53,197.6063534,8.09,B,70713,5469.576262361577,2130.7559444466947,1099.883686287872,1032.7495080477456,3537.479744685873,166.81825297262415,-104.00358897423575
26778,26778,14,12,2012-04-20,5394.79,False,63.13,4.027,32124.49,6870.09,100.15,2213.04,3706.04,190.8138013,8.567,A,200898,12662.178732737488,9920.073340996729,250.13681217080963,6971.072374606072,8830.492915891451,175.40645334201923,11884.524616330513
16346,16346,40,48,2011-04-29,770.0,False,52.68,3.988,0.0,0.0,0.0,0.0,0.0,134.4357333,4.7810000000000015,A,155083,-144.91985859060512,-112.334035374868,-1630.4250724146716,-254.817810191202,25.929224776077266,146.38863961750133,-5515.003357459907
75627,75627,18,14,2010-07-23,22529.9,False,75.71,2.784,0.0,0.0,0.0,0.0,0.0,132.5825806,9.342,B,120653,180.81056593824002,-353.30876671506326,-742.9031371787801,54.9131584237316,171.8646709355785,171.32236204136248,33095.656825155216
15636,15636,7,54,2011-06-24,5.88,False,46.85,3.661,0.0,0.0,0.0,0.0,0.0,192.9982655,8.595,B,70713,-68.24029720074577,342.08475445926797,143.89109439384794,-243.15736988900315,-168.65304395514298,154.9871639113635,5528.9943407749015
46947,46947,2,16,2011-05-13,43716.62,False,74.61,3.899,0.0,0.0,0.0,0.0,0.0,215.6124735,7.931,A,202307,-674.0682994984145,-458.5313965545047,-429.0253143431016,-434.0674381966562,474.31447455478315,164.40395550273192,49522.77417702848
1762,1762,19,50,2010-03-05,1185.0,False,32.92,2.919,0.0,0.0,0.0,0.0,0.0,131.735,8.35,A,203819,160.38332524645102,-1728.2228148499344,226.87650669473248,-220.49464995323,41.64669397892226,154.1883913950349,-3485.808153686179
8257,8257,16,74,2012-05-25,7962.74,False,57.36,3.804,990.24,0.0,123.98,321.46,1405.5,197.5886046,6.169,B,57197,4347.168981919208,-808.4736139871964,3086.289921253873,-22.395495684477964,2621.600970468997,157.53879548567997,22865.577772219647
42464,42464,10,32,2010-03-19,20863.89,False,61.46,3.054,0.0,0.0,0.0,0.0,0.0,126.6066452,9.765,B,126512,-45.283163439854434,108.35813199595316,-870.3826646383557,-72.63586833433145,184.13735295850282,147.63661372004663,14760.400705418777
35362,35362,1,67,2011-09-23,5891.33,False,75.8,3.467,0.0,0.0,0.0,0.0,0.0,216.3758246,7.9620000000000015,A,151315,651.7483159626597,504.31612808812224,-287.12015118512716,1.7953380184685557,247.774523474098,196.18676968770302,17803.45068283706
81471,81471,32,82,2011-09-30,18166.31,False,65.04,3.5380000000000003,0.0,0.0,0.0,0.0,0.0,194.8779718,8.622,A,203007,-334.5497045366186,710.3924899791571,-439.74591941377497,-432.1452649687558,80.81281947237562,182.98052595133626,19234.640489371042
63673,63673,35,36,2010-09-10,1032.94,True,70.38,2.699,0.0,0.0,0.0,0.0,0.0,136.6212085,8.861,B,103681,1.643929445595404,753.4859574046898,-329.8937927122136,-122.75000246667764,391.1168382929125,187.935748271256,-1496.4260869415411
62838,62838,28,58,2012-06-15,6120.0,False,85.94,4.144,8619.75,101.0,363.96,2244.26,6524.51,130.82953329999998,11.627,A,206302,10717.00855569366,-394.6163098260413,736.0633087543756,3081.201938060624,5758.653661598208,125.021554166651,3291.4141477887224
38684,38684,29,60,2011-04-01,193.6,False,36.04,3.638,0.0,0.0,0.0,0.0,0.0,134.0682581,9.966,B,93638,166.6281170601474,-819.8125943650227,-3943.416585811125,-603.9768108073195,-358.6164857941021,156.44380593150004,-1244.6520121564208
80886,80886,34,83,2010-06-25,2383.43,False,78.47,2.654,0.0,0.0,0.0,0.0,0.0,126.1266,9.593,A,158114,53.42607305645242,-648.9879017025743,-481.2247005729121,-139.75756229496642,249.9247536059377,180.68377370238827,2563.804159780242
29592,29592,35,90,2011-09-09,12747.77,True,70.93,3.738,0.0,0.0,0.0,0.0,0.0,140.23101730000002,8.684,B,103681,153.78404455547158,-110.76968222782273,-1914.4031539199905,191.52229801010984,-85.89178087976666,165.66922095333325,22444.958872079897
37616,37616,45,79,2010-09-17,15852.61,False,66.55,2.7060000000000004,0.0,0.0,0.0,0.0,0.0,182.622509,8.743,B,118221,1.8146628640420204,780.7434603183983,294.54999855650397,-35.807233873199955,-698.9735109038356,193.3291316703317,13073.795020778527
58229,58229,15,2,2012-03-16,25165.14,False,47.42,4.021,3518.76,104.88,2.98,797.26,1364.77,137.5843871,7.943,B,123737,4125.627902550797,2096.5137898799385,-106.51530748566387,564.578040755239,3780.2548873575215,162.88890850000098,10959.974039314893
71482,71482,33,40,2010-09-03,5675.07,False,90.82,3.087,0.0,0.0,0.0,0.0,0.0,126.1019355,9.495,A,39690,642.147454961784,-569.0401681108538,-351.7006567428901,3.708444391520516,-45.99100179386073,120.84657124972765,12718.127357009715
61902,61902,9,92,2011-07-22,12962.01,False,89.08,3.651,0.0,0.0,0.0,0.0,0.0,219.0187895,6.404,B,125833,724.5328403825308,-151.4386147409382,281.76390771671305,-244.49670708856002,-151.4682761896554,198.82525714113862,11216.948253012622
36330,36330,43,4,2011-12-09,16419.06,False,34.23,3.158,38.34,0.0,7.41,0.0,1707.87,210.5363571,10.148,C,41062,-2147.417398111368,796.898123084859,9030.55220254961,112.02109241274582,349.97975220453367,175.97120912327694,14986.34878847046
47287,47287,31,52,2010-02-19,1218.41,False,39.75,2.514,0.0,0.0,0.0,0.0,0.0,210.9451605,8.324,A,203750,25.757131014443985,751.9367803650081,234.1686150826575,152.2309662820274,242.74292470692527,193.7083462451941,-1388.7982249749366
53695,53695,1,4,2010-12-03,37110.55,False,49.27,2.708,0.0,0.0,0.0,0.0,0.0,211.607193,7.837999999999999,A,151315,-225.692681343056,583.9718733741661,-178.34663792771786,224.09578774576198,91.74273751292276,182.05314203140492,29285.016867848426
1039,1039,30,60,2011-05-27,589.6,False,76.86,3.786,0.0,0.0,0.0,0.0,0.0,215.1544822,7.931,C,42988,162.44225452144883,-51.02863206865811,199.01866055998508,-318.87211741152237,313.2917644272476,182.77318382825038,5627.338385186762
66923,66923,24,96,2011-09-16,11193.9,False,65.56,3.937,0.0,0.0,0.0,0.0,0.0,136.3145,8.357999999999999,A,203819,398.5636784465355,-884.6947026546982,239.11215081940318,-167.74415341106368,-344.01781919138284,149.21088265621142,4911.606824725906
33064,33064,42,60,2011-10-07,413.6,False,75.01,3.827,0.0,0.0,0.0,0.0,0.0,129.6938,7.874,C,39690,291.66574888498013,-1401.5589249802015,196.0934294453466,-108.68010360933113,-209.4235564806438,175.3540564493137,3705.199164585838
25595,25595,25,10,2010-07-16,21108.75,False,73.43,2.783,0.0,0.0,0.0,0.0,0.0,204.3571656,7.527,B,128107,172.71881472922814,1226.6320637255726,-47.4582725966481,-112.20222799282101,-37.30923422044248,172.1532570647034,20774.32996593736
70054,70054,2,82,2011-09-23,19727.67,False,75.58,3.467,0.0,0.0,0.0,0.0,0.0,216.0282356,7.852,A,202307,576.574970577911,248.48823694897328,-14.717177746334867,36.646700672235056,374.89018334656316,195.4539204358382,23041.212122776582
8480,8480,32,20,2012-06-29,5384.31,False,81.95,3.693,3333.19,599.5,0.0,798.18,2945.01,197.785577,8.09,A,203007,4346.792789641274,1140.663664820544,551.4526546149962,2533.9809805289788,7663.785176964271,203.08634667655392,16595.77813326464
49044,49044,7,2,2010-09-24,19485.13,False,47.55,2.793,0.0,0.0,0.0,0.0,0.0,190.5713264,9.017,B,70713,162.90960108211218,291.16952129850904,-31.403576738977108,239.1746648093358,113.2560862537623,169.56573567293145,11334.66656825506
39588,39588,25,56,2011-12-09,2624.28,False,38.69,3.415,5549.98,64.0,256.97,2761.65,8753.69,211.8667856,7.0820000000000025,B,128107,4692.8415761353135,3154.5595184040203,285.7703734503376,2692.070661668949,6904.846839204498,167.4751631427319,7082.673009935652
73,73,25,6,2010-12-17,10960.99,False,21.6,3.14,0.0,0.0,0.0,0.0,0.0,204.6321194,7.484,B,128107,-76.44345919976105,-1115.928801244607,1278.2349749238851,-248.52541292628243,-98.98297647459616,147.08012081299498,3169.1494643788556
4078,4078,31,12,2010-11-12,2287.79,False,60.95,2.728,0.0,0.0,0.0,0.0,0.0,211.6608975,8.163,A,203750,-205.03104392424717,1243.8563385390235,258.29915060359133,65.41513365643003,274.4600745404746,186.23959493811603,8150.942596756759
6943,6943,33,60,2011-11-25,35.2,True,62.35,3.76,11.94,6.0,0.0,0.0,1641.91,129.8364,8.01,A,39690,1293.810869092207,-168.32962223668326,5172.7870278399705,-554.9232662088003,220.41357317200826,166.1631587675255,9403.313479474531
24727,24727,19,90,2010-02-26,69725.53,False,30.33,2.91,0.0,0.0,0.0,0.0,0.0,131.686,8.35,A,203819,5.902860099815825,-2534.1372484665053,-274.87664353595466,-129.5864110225125,73.00580689420849,146.80617618917591,48551.524714738596
51894,51894,13,97,2010-10-08,28736.21,False,63.03,2.841,0.0,0.0,0.0,0.0,0.0,126.27916670000002,7.795,A,219622,5.154816224078786,555.6477936349401,-658.8525449547673,-45.52039273407127,290.458248704482,154.86850997142258,24666.029647667932
8249,8249,7,9,2011-09-23,42279.61,False,43.67,3.5810000000000004,0.0,0.0,0.0,0.0,0.0,194.80997130000003,8.622,B,70713,-461.08631789967916,1336.5932813282413,-1410.399725094395,-114.45313282984716,-101.00164184825235,163.30408291667655,9036.642267172001
31681,31681,29,2,2012-01-27,20462.55,False,35.68,3.568,961.63,2011.62,0.73,117.38,1504.22,136.95983869999998,8.988,B,93638,1585.9299604810708,2218.8781365087725,5343.29969313519,-358.18785990265883,1413.3499016008802,164.84357775681818,5928.5629148125045
56916,56916,18,72,2011-10-21,62544.32,False,55.83,3.618,0.0,0.0,0.0,0.0,0.0,136.50177419999997,8.471,B,120653,153.44257771857838,85.91449033799508,130.3124258136549,-148.7611816430713,756.8407539537936,155.26734537130648,33948.018282163786
62253,62253,16,72,2010-07-02,27755.41,False,64.44,2.728,0.0,0.0,0.0,0.0,0.0,189.4882603,6.8679999999999986,B,57197,10.417890881705716,1468.6211660819547,54.71512242898717,127.6132929508243,-441.5404472727282,186.40909589831244,22820.5754152048
8588,8588,12,28,2011-10-14,703.45,False,67.31,3.805,0.0,0.0,0.0,0.0,0.0,129.77064520000002,12.89,B,112238,199.12534230009442,-922.9694524701241,-1925.6217822091053,-102.55672181812749,330.4966184153586,153.31807265832103,12678.830139274318
29428,29428,13,37,2012-10-12,3179.49,False,55.1,3.797,1927.15,0.0,9.72,518.97,11269.24,131.1083333,5.621,A,219622,4613.089174936757,531.351452790027,-8007.69364098484,1888.2014509255268,2636.657854025313,174.590629894596,13275.87160000303
56705,56705,45,29,2011-06-24,4454.04,False,74.85,3.804,0.0,0.0,0.0,0.0,0.0,185.7919609,8.521,B,118221,761.7599600708031,388.81866651919347,-178.18936743768353,97.30209974162369,-342.09908277527853,178.330978625845,9987.648039080828
59394,59394,28,91,2012-04-20,45570.25,False,66.73,4.222,5343.29,3895.86,17.32,657.56,4674.67,131.11733329999998,11.627,A,206302,6421.309085262306,766.4463530932487,595.3062201736517,2876.193724155519,3821.324935677896,123.95268369788513,21881.068638135534
81031,81031,10,44,2011-01-21,7863.76,False,56.75,3.3360000000000003,0.0,0.0,0.0,0.0,0.0,127.44048390000002,8.744,B,126512,438.00020432097875,443.2978567332327,-2097.110835129954,-59.4563811198077,-153.42266565091654,183.66552989374455,14596.013531950915
10635,10635,16,41,2012-09-07,938.52,True,60.09,3.596,2291.22,-9.98,37.43,411.53,1576.74,198.0950484,6.061,B,57197,2162.1400553583608,1041.0810835217303,-181.3429684097261,743.7239811385788,4604.7107171482285,194.30689344732212,3475.852565551899
28644,28644,32,1,2010-04-30,16014.94,False,47.51,2.766,0.0,0.0,0.0,0.0,0.0,189.575127,8.963,A,203007,242.2384242446492,625.319481408584,68.58113730034711,290.029723721232,124.99246613264064,172.99121521158887,6900.960229287561
12302,12302,11,44,2011-08-19,5828.53,False,89.51,3.554,0.0,0.0,0.0,0.0,0.0,219.023271,7.567,A,207499,816.8887680618914,79.11195197331153,-121.51956752864719,-150.87724607465705,-538.7753402149929,213.43898579855167,21511.203298512737
35999,35999,6,31,2011-08-26,7965.93,False,90.07,3.523,0.0,0.0,0.0,0.0,0.0,217.2706543,6.925,A,202505,797.9163786603418,507.9231852863152,-245.01884100293742,-192.11655669443985,-323.0638717506062,216.8438174882749,22745.484590387197
72841,72841,20,8,2012-01-13,69553.22,False,37.79,3.513,3627.81,18632.14,108.48,847.7,3614.04,212.7386486,6.961,A,203742,5359.636601198923,9737.39368030609,149.25172457603892,728.9271065091417,4298.144242202348,152.29321016421082,19968.42683659587
51793,51793,3,17,2010-07-02,2455.19,False,82.2,2.669,0.0,0.0,0.0,0.0,0.0,214.5463222,7.346,B,37392,228.41480492397025,953.1658935640924,39.12961686658525,-115.52209176814995,-169.12707880905626,191.0822741103749,4381.045250127219
79478,79478,29,25,2011-04-08,6225.03,False,44.42,3.72,0.0,0.0,0.0,0.0,0.0,134.17777420000002,9.966,B,93638,536.2051984755171,-499.0989526704311,-1778.7940527130565,-296.6022945191882,124.90157597526968,152.25936038970906,5402.113681038934
44971,44971,28,49,2010-12-31,9876.78,True,45.64,3.148,0.0,0.0,0.0,0.0,0.0,127.0876774,14.313,A,206302,25.956802300423988,-228.71778161383395,-220.0560824722386,-4.7730171106888974,-269.16450196285655,148.8794853810624,9454.708868160418
27092,27092,10,29,2010-08-27,15345.45,False,84.99,3.022,0.0,0.0,0.0,0.0,0.0,126.0892903,9.199,B,126512,575.2930230461839,-366.79971911705553,-649.5211625460638,39.813357848968735,211.0423460070404,125.13820540996227,16986.0628897475
46043,46043,27,25,2011-04-08,13854.94,False,46.87,3.895,0.0,0.0,0.0,0.0,0.0,138.0638929,7.725,A,204184,36.22251080787828,367.12715274217794,-983.8808455338797,-531.0216419271779,-330.66299192462066,144.7705681114634,-1231.1070833982194
74930,74930,2,38,2011-01-07,113047.81,False,44.69,2.9760000000000004,0.0,0.0,0.0,0.0,0.0,211.0648881,8.027999999999999,A,202307,-491.83858972736573,47.01327081059775,-1336.5389500371896,-0.382799496311236,290.14841872051534,152.39388184909987,63458.58959755346
72921,72921,19,11,2011-12-16,22130.14,False,37.07,3.611,5307.81,292.4,825.0,489.96,4799.18,136.5335161,7.866,A,203819,3817.587196445086,5973.921806914694,-405.39968262454886,1302.8952858441196,5997.845924309399,151.19276804671298,24056.177556011724
80410,80410,28,33,2012-09-14,6740.3,False,83.64,4.133,15676.1,6.98,24.11,2180.72,10483.58,130.9776667,10.925999999999998,A,206302,8902.711331462764,-1701.1504604460627,190.28883777566296,4713.817949384329,7618.148777008241,134.22758411213354,10930.950166880077
47713,47713,23,81,2011-02-04,9197.78,False,14.5,3.24,0.0,0.0,0.0,0.0,0.0,133.18341940000002,5.114,B,114533,853.03650529117,-2869.364105155105,540.7857836284179,-450.1666851558825,98.74328825275849,136.44575969518525,-2831.6634352604124
21798,21798,21,19,2010-04-16,1999.46,False,67.87,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,210.1495463,8.2,B,140167,41.61508242271748,1130.271066497915,473.7597219506209,-140.97205587776168,-259.9881111573361,168.01259541962352,237.12006422954437
51014,51014,28,27,2010-11-12,1921.64,False,57.79,3.13,0.0,0.0,0.0,0.0,0.0,126.5461613,14.313,A,206302,102.92718925899362,-285.66339279661383,-795.5147031512222,6.059549598796593,-129.36288603698972,153.81471341271964,8578.620583105438
78991,78991,4,91,2010-08-20,64396.29,False,78.83,2.6710000000000003,0.0,0.0,0.0,0.0,0.0,126.0766452,7.372000000000001,A,205863,295.57814857548874,-1459.784185535885,-1113.364261153976,79.5294368541887,507.36183448157004,173.494344889799,40050.73343150236
12225,12225,14,60,2012-03-16,333.0,False,50.56,3.862,6021.47,280.43,5.5,1814.5,1581.84,190.46189640000003,8.424,A,200898,6488.082129425467,1799.0669419067092,-916.824640345493,1381.3307872715882,2833.2675758525875,169.81726549985768,6780.693709491359
24100,24100,31,87,2011-07-22,10115.82,False,90.27,3.651,0.0,0.0,0.0,0.0,0.0,215.0749122,7.852,A,203750,460.4089654921136,-360.24849709031423,252.83662224973227,-240.05906284882053,-92.05523829177037,194.5712470682846,19834.09469171728
44909,44909,33,17,2012-05-18,240.45,False,89.81,4.308,103.81,0.0,0.0,0.0,2161.91,131.0983226,7.396,A,39690,281.08317072803584,-976.7165472649408,3256.5037726180267,-804.1148449997156,1208.8827005610976,113.1328187200042,-9703.971846348119
47299,47299,2,35,2010-09-17,3003.5,False,82.05,2.582,0.0,0.0,0.0,0.0,0.0,211.1806415,8.099,A,202307,190.39189387853042,893.9960720860956,420.5682210461773,-200.1109653528597,-245.86850096418632,199.96561080836796,5993.8499081841
3529,3529,11,34,2011-04-29,25400.52,False,79.97,3.81,0.0,0.0,0.0,0.0,0.0,219.0236099,7.574,A,207499,275.55965526260843,-178.34767422957748,19.573031430816513,-394.2697574977988,605.9259332059407,178.3316228499356,12553.527264468266
58223,58223,2,91,2011-04-15,84537.1,False,69.48,3.743,0.0,0.0,0.0,0.0,0.0,214.9420631,7.931,A,202307,-690.2120123485797,-631.2464251501699,146.1338371111083,-47.44651818075204,605.4338207516664,162.81817923045526,77859.30016659747
46091,46091,8,19,2010-12-17,2310.54,False,45.03,2.869,0.0,0.0,0.0,0.0,0.0,214.75108430000003,6.433,A,155078,250.94076445861447,375.1674544234409,567.9909572295228,310.89976371501893,-68.67587946921276,163.7773495404821,-4092.5674593119475
11586,11586,21,94,2011-03-18,-1.47,False,63.26,3.488,0.0,0.0,0.0,0.0,0.0,214.0156238,8.027999999999999,B,140167,156.89197152855292,398.06637930230863,-1759.031049759118,68.3160622410627,86.9220440832962,189.0607047493044,579.4639075088799
62803,62803,22,24,2010-07-30,5693.06,False,76.35,2.792,0.0,0.0,0.0,0.0,0.0,136.4554021,8.433,B,119557,151.7656282950211,-430.20428159380594,-106.42422166018564,13.937484044930901,-211.6124525910336,170.2068600186733,2251.4982842669724
76624,76624,4,32,2012-07-27,11520.36,False,81.06,3.3560000000000003,7011.68,68.7,4.26,13565.83,3841.61,130.7195806,4.077,A,205863,14383.845842994146,-2114.9816617025517,-1389.9578378584747,4645.890002792543,3025.4058534460996,197.81784938525243,12394.658243657537
26668,26668,6,67,2011-04-22,12526.28,False,74.24,3.807,0.0,0.0,0.0,0.0,0.0,217.0146941,6.855,A,202505,-45.83225947629944,-10.263179512709714,198.02261412310105,-389.11350689044457,856.3940991423691,177.30808381618553,12512.488477900195
73967,73967,14,23,2011-10-28,41734.35,False,51.78,3.569,0.0,0.0,0.0,0.0,0.0,187.87749130000003,8.523,A,200898,256.9214982310686,727.7940217266155,1133.2427231052784,-9.670048662756699,-110.05600885133526,160.10494544348845,11754.705400405872
11833,11833,19,6,2010-04-30,6011.89,False,49.89,3.042,0.0,0.0,0.0,0.0,0.0,132.0644333,8.185,A,203819,-20.560819759428803,11.686328089487915,-56.05310487702418,-1.3169180291733935,-65.68202798718835,157.77361049842838,6847.176325353099
20978,20978,39,33,2010-02-19,5684.36,False,43.96,2.514,0.0,0.0,0.0,0.0,0.0,210.0451024,8.554,A,184109,-86.20709570551163,1691.709337283349,407.6327232408538,-265.8665865163075,200.6180986210386,202.53563544730125,2785.9661049464703
63997,63997,1,17,2011-02-04,9741.2,False,42.27,2.989,0.0,0.0,0.0,0.0,0.0,212.5668812,7.742000000000001,A,151315,-200.652744566452,790.9490889983072,463.5240342242202,40.08931571320636,-70.69454484286894,159.5553195917798,1078.9897974005235
839,839,17,91,2012-01-06,18064.07,False,27.64,3.08,5185.45,12090.5,33.9,1490.06,4832.68,130.15751609999998,6.403,B,93188,5392.079929660589,14017.691532232437,-177.14876102862306,2978.100871709675,5779.658577828892,165.05311397644468,13964.061532349044
9968,9968,38,6,2012-03-09,34.64,False,54.54,4.25,425.97,1.8,0.0,25.6,1751.92,130.7413793,12.187,C,39690,1231.5821553018125,-641.3561408315406,-1661.9001398202083,57.166620578791935,1674.6575975760495,125.33231292944693,-1132.5856064250365
5602,5602,36,40,2010-12-31,10070.08,True,52.88,2.949,0.0,0.0,0.0,0.0,0.0,210.182398,8.476,A,39910,90.41590223095136,433.4012135992477,-22.090542554110986,-39.17150198894115,-184.50408653843368,161.5487216549742,-659.6077223048305
3554,3554,34,34,2010-07-23,7781.0,False,79.58,2.612,0.0,0.0,0.0,0.0,0.0,126.1283548,9.816,A,158114,68.85863781198577,-1181.107147150021,-558.70138631349,-160.81498395562426,161.5895637525557,188.24735199463453,5081.992583632329
